BuildingID,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
579512987,2100,WFP B,90th-percentile,2839945.0990291,2924903.67364561,3002089.59523578,3038391.50721047,3073770.89936949,3109635.72257799,3125987.72186438,3137987.80528073,3156904.85440877,3176425.90756056,3376660.21111611,3600928.8958914,3846950.35184212,4065119.39904006,4083238.16097344,4111106.38070891,4133743.29689257,4155546.02881939,4191653.80555038,4226198.74305327,4268986.34892252,4368934.02137878,4496420.44090679
579512987,2100,Elevate,50th-percentile,264812.601982132,324444.47384316,356646.668824881,381699.03827796,407752.567378967,419014.437493054,435556.00147064,457996.947880816,479744.072961497,486889.181564332,638214.671453462,836918.365757929,1083249.41150309,1273115.77686905,1283564.80829337,1298943.28684445,1321542.6100144,1336634.0990567,1373694.36872422,1390190.16106411,1442685.36367244,1505616.92907042,1639972.27877557
579512987,2100,Elevate,90th-percentile,2839945.0990291,2924903.67364561,3002089.59523578,3038391.50721047,3073770.89936949,3109635.72257799,3125987.72186438,3137987.80528073,3156904.85440877,3176425.90756056,3376660.21111611,3600928.8958914,3846950.35184212,4065119.39904006,4083238.16097344,4111106.38070891,4133743.29689257,4155546.02881939,4191653.80555038,4226198.74305327,4268986.34892252,4368934.02137878,4496420.44090679
579512987,2100,WFP 1st,50th-percentile,264812.601982132,324444.47384316,356646.668824881,381699.03827796,407752.567378967,419014.437493054,435556.00147064,457996.947880816,479744.072961497,486889.181564332,638214.671453462,836918.365757929,1083249.41150309,1273115.77686905,1283564.80829337,1298943.28684445,1321542.6100144,1336634.0990567,1373694.36872422,1390190.16106411,1442685.36367244,1505616.92907042,1639972.27877557
579512987,2100,WFP 1st,90th-percentile,2839945.0990291,2924903.67364561,3002089.59523578,3038391.50721047,3073770.89936949,3109635.72257799,3125987.72186438,3137987.80528073,3156904.85440877,3176425.90756056,3376660.21111611,3600928.8958914,3846950.35184212,4065119.39904006,4083238.16097344,4111106.38070891,4133743.29689257,4155546.02881939,4191653.80555038,4226198.74305327,4268986.34892252,4368934.02137878,4496420.44090679
579512988,2025,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2025,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579512988,2040,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.2667315369,22999.8397645948
579512988,2040,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16053.9302879834,141125.260347114
579512988,2040,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.2667315369,22999.8397645948
579512988,2040,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16053.9302879834,141125.260347114
579512988,2040,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.2667315369,22999.8397645948
579512988,2040,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16053.9302879834,141125.260347114
579512988,2040,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.2667315369,22999.8397645948
579512988,2040,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16053.9302879834,141125.260347114
579512988,2040,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.2667315369,22999.8397645948
579512988,2040,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16053.9302879834,141125.260347114
579512988,2055,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.06000691636,13647.9322444777,24146.4183178839,122663.711723145,295771.53
579512988,2055,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599.79165900098,19205.7687247252,39166.249011234,102932.70533573,183113.724030395,295771.53
579512988,2055,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.06000691636,13647.9322444777,24146.4183178839,122663.711723145,295771.53
579512988,2055,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599.79165900098,19205.7687247252,39166.249011234,102932.70533573,183113.724030395,295771.53
579512988,2055,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.06000691636,13647.9322444777,24146.4183178839,122663.711723145,295771.53
579512988,2055,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599.79165900098,19205.7687247252,39166.249011234,102932.70533573,183113.724030395,295771.53
