id,occupancy_type,building_type,number_of_stories,area,foundation_type,foundation_height,year_built,ground_elevation,address,longitude,latitude,structure_value,content_value,FFE_ft,Floodplain_Status,TargetYear,Scenario,Action,CumEAD_P05,CumEAD_P50,CumEAD_P95
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P50,WFP B,0,0,0
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P50,Elevate,0,0,24115.5648437636
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P50,WFP 1st,0,0,0
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P90,Baseline,0,0,41587.9219463007
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P90,Raise Utilities,0,0,21587.9219463007
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P90,WFP B,0,0,0
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P90,Elevate,0,0,41587.9219463007
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2055,P90,WFP 1st,0,0,0
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P50,Baseline,0,97684.6223150227,552336.416991426
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P50,Raise Utilities,0,54728.6202827348,489552.432799874
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P50,WFP B,0,5746.69851556722,428867.67966
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P50,Elevate,0,97684.6223150227,552336.416991426
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P50,WFP 1st,0,0,0
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P90,Baseline,341915.455304998,672992.863114305,1263022.48714634
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P90,Raise Utilities,194141.095625097,490929.620815252,1057396.21987271
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P90,WFP B,58018.9540259671,282231.681928882,813624.769661308
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P90,Elevate,341915.455304998,672992.863114305,1263022.48714634
579513015,RES1-1SNB,W,1,4298.38,S,0.5,1980,11.0040596856308,NaN,-77.00848652,37.57710274,322456.902,161228.451,11.5040596856308,Out of floodplain,2100,P90,WFP 1st,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P50,Baseline,128293.603090106,279907.082820624,477367.387947248
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P50,Raise Utilities,45561.8445821474,151487.222327376,309829.079518028
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P50,WFP B,5202.92722716097,63959.0706524938,189756.292079556
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P50,Elevate,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P50,WFP 1st,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P90,Baseline,132007.247337842,282998.110809469,466297.994662998
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P90,Raise Utilities,47661.7490501888,151299.832396164,306768.154667238
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P90,WFP B,5410.19493917593,64150.0929124354,184054.328140983
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P90,Elevate,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2040,P90,WFP 1st,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P50,Baseline,683013.613800427,916119.272259427,1195429.54937729
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P50,Raise Utilities,335395.789618209,535295.577362147,776312.309675478
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P50,WFP B,124116.325677361,262129.121243084,458328.377436235
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P50,Elevate,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P50,WFP 1st,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P90,Baseline,771353.215888978,1000756.54846372,1288941.21237283
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P90,Raise Utilities,412477.511721025,601860.462047992,845649.728442757
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P90,WFP B,157592.516190412,297579.671406473,500531.766300537
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P90,Elevate,0,0,7386.40183668422
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2055,P90,WFP 1st,0,0,0
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P50,Baseline,5920793.58411861,6297283.32743918,6726918.48108958
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P50,Raise Utilities,4662203.22038083,5008228.48730956,5421707.63608335
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P50,WFP B,3489938.64867375,3811431.03837122,4190698.61214338
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P50,Elevate,0,20582.8564733031,158787.014545749
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P50,WFP 1st,0,0,465.15830015445
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P90,Baseline,7062247.87611871,7408127.39591322,7785440.33082398
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P90,Raise Utilities,5774985.20580399,6109465.04935782,6488140.12831283
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P90,WFP B,4564126.7035783,4868627.80963691,5223590.29067958
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P90,Elevate,67895.4587196121,176177.397463209,367022.090519086
579513016,RES1-2SNB,W,2,3086.74,S,0.5,1980,4.9322442290163,NaN,-77.00006349,37.569583696,255593.18,127796.59,5.4322442290163,In floodplain,2100,P90,WFP 1st,0,0,2461.90900251562
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P50,Baseline,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P50,Raise Utilities,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P50,WFP B,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P50,Elevate,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P50,WFP 1st,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P90,Baseline,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P90,Raise Utilities,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P90,WFP B,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P90,Elevate,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2040,P90,WFP 1st,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P50,Baseline,0,0,57810.3565352594
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P50,Raise Utilities,0,0,37810.3565352594
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P50,WFP B,0,0,17874.1221152594
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P50,Elevate,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P50,WFP 1st,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P90,Baseline,0,0,76502.9146164198
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P90,Raise Utilities,0,0,55032.0924890752
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P90,WFP B,0,0,35095.8580690752
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P90,Elevate,0,0,14195.0527779855
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2055,P90,WFP 1st,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P50,Baseline,81088.1135719489,253869.049088234,622917.254746408
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P50,Raise Utilities,19515.2750258841,147534.020196648,487486.533651718
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P50,WFP B,0,82397.8175211924,391655.28599884
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P50,Elevate,0,39555.7594103758,334116.186546351
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P50,WFP 1st,0,0,0
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P90,Baseline,742401.709979032,1121689.39766224,1623147.09886499
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P90,Raise Utilities,480339.405256758,821510.937702882,1301418.6920298
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P90,WFP B,282086.702807495,586289.321341709,1050235.65312173
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P90,Elevate,137977.525302692,383864.214068944,803915.035650332
579513017,RES1-1SNB,W,1,3454.4,S,0.5,1980,10.1131728109455,NaN,-77.0073698,37.576319516,234919.026,117459.513,10.6131728109455,In floodplain,2100,P90,WFP 1st,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P50,Baseline,0,0,13037.419632604
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P50,Raise Utilities,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P50,WFP B,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P50,Elevate,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P50,WFP 1st,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P90,Baseline,0,0,4104.99540995151
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P90,Raise Utilities,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P90,WFP B,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P90,Elevate,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2040,P90,WFP 1st,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P50,Baseline,0,0,71343.8196622347
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P50,Raise Utilities,0,0,50298.5164655911
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P50,WFP B,0,0,28311.0905143251
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P50,Elevate,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P50,WFP 1st,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P90,Baseline,0,0,79803.3754887246
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P90,Raise Utilities,0,0,58600.2161898272
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P90,WFP B,0,0,36246.0432578436
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P90,Elevate,0,0,7528.29418283363
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2055,P90,WFP 1st,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P50,Baseline,257267.326071054,440387.366296957,696954.293659306
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P50,Raise Utilities,102617.039612999,240501.509115471,448740.602971584
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P50,WFP B,23797.7416777807,107306.405478933,272714.425026677
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P50,Elevate,0,20978.2519391914,161837.303784016
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P50,WFP 1st,0,0,0
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P90,Baseline,1023012.44303917,1261206.93745468,1590834.26377487
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P90,Raise Utilities,641683.928213072,862168.071511014,1137051.20819436
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P90,WFP B,328064.355492343,511771.983619636,757436.418461384
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P90,Elevate,69199.726500275,179561.754937562,374072.563356046
579513018,RES1-2SNB,M,2,3705.2,S,0.5,1980,9.45599638167381,NaN,-76.99326617,37.574469553,260503.11,130251.555,9.95599638167381,In floodplain,2100,P90,WFP 1st,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P50,Baseline,165189.083425781,320063.045088624,540223.463714609
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P50,Raise Utilities,41088.9492311824,156322.744737617,353399.24336661
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P50,WFP B,29999.8491385264,136727.39997555,326868.517956112
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P50,Elevate,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P50,WFP 1st,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P90,Baseline,165573.609900899,321369.856318266,527780.999873443
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P90,Raise Utilities,42490.1189993335,156490.732893918,339778.552567956
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P90,WFP B,32369.0045817942,139225.477136513,314138.084181729
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P90,Elevate,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2040,P90,WFP 1st,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P50,Baseline,748730.148340556,1014951.69831674,1340404.09142545
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P50,Raise Utilities,335875.503026611,583786.869589569,892710.536939634
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P50,WFP B,286662.940584524,522401.2115921,826669.314328089
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P50,Elevate,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P50,WFP 1st,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P90,Baseline,837776.449035299,1101186.48545278,1432477.57004844
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P90,Raise Utilities,421141.830686378,655947.65785227,966348.455912121
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P90,WFP B,365076.949247681,593601.230063341,893902.757848601
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P90,Elevate,0,0,8414.52609006269
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2055,P90,WFP 1st,0,0,0
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2100,P50,Baseline,7011195.99179446,7463474.06548988,7971587.16306848
579513019,RES1-1SNB,W,1,1601.96,S,0.5,1980,4.52993085481167,NaN,-76.9995895,37.571748,139255.014,69627.507,5.02993085481167,In floodplain,2100,P50,Raise Utilities,5704345.21326842,6127739.80581322,6634581.11858935
