Category,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
RES_OutFP,2100,Raise Utilities,50th-percentile,55672.7707539497,66952.9495652563,75908.6464884459,92020.0375297065,104155.600776116,109808.617695585,115748.066906743,123952.864393627,131714.692321925,138564.939380123,207461.64959613,399198.863367092,1441668.81320461,3905497.63216219,4405614.93416688,5325062.71569271,5882231.37268274,7555370.27206019,8953975.58715149,11769717.0360671,13322554.1035325,16972026.4548582,22088468.4001042
RES_OutFP,2100,Raise Utilities,90th-percentile,1230904.44717787,1437990.25497505,1582769.65827372,1654622.89773114,1764360.04350562,1829748.74697533,1873531.99747211,1953253.31912436,1998762.08584086,2087622.00963237,3338387.660687,5424965.56576432,9276942.50785848,14683405.8036732,15101690.4572519,16125006.6380515,17229978.2410942,18305597.5819811,19687175.4657868,21223402.7630053,22878597.5263551,27147355.0152571,33325375.678768
RES_OutFP,2100,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,202436.097376866,1290722.56384844,1463981.74104423,2116469.63975633,2433145.89072119,3360990.46556644,4533463.67750469,5842495.0455463,7705254.53898404,10147536.3540322,14558476.1886575
RES_OutFP,2100,WFP B,90th-percentile,0,0,0,408.168463085443,4472.93693920487,17967.133900829,21826.2948506918,33221.9488820049,41873.0413166452,56080.1318375928,356290.436560448,1089399.48884569,2669900.40808832,6047218.71898906,6735474.89729362,7432237.57497318,7745795.61272128,8576335.68464754,9208454.55925938,10161164.9067759,11800519.2685404,14713994.5159893,18246494.8325095
RES_OutFP,2100,Elevate,50th-percentile,650416.040225663,731855.253519531,795052.518317765,823784.978134589,875645.355620968,903887.464602165,920844.830927287,944509.930858996,976934.268271349,1008271.04893436,1292298.07374111,1907786.41106648,3405612.84813273,6949131.48623323,7332413.11407866,7853647.04104637,8636760.27312066,10599599.1425419,12332640.7867406,15396544.0160629,17110261.716389,20971436.1526337,25960486.6864621
RES_OutFP,2100,Elevate,90th-percentile,5150980.69077747,5497402.89284564,5778586.30642164,5947496.24604074,6255544.07733565,6403707.88467889,6539892.90317915,6652821.51692573,6771711.07083369,6892261.63389048,8743939.66175718,11752934.4820727,16703950.7030044,22759639.52789,23660269.6606159,24240073.7988341,25688031.3626622,26863037.2339656,28262928.0717761,29910265.7075452,31717360.1918581,36796591.0420863,42292539.6003753
RES_OutFP,2100,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,2100,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,Potential,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384.91870279441,8457.51875177409,12810.3365589727,20814.575121349,44169.5474575658,94556.6315930616
NONRES_InFP,Potential,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.286686191486,3020.05073721304,5885.94045170256,9309.73172713006,12041.3863405828,46636.0426226568,122713.118168007,196331.432094544
NONRES_InFP,Potential,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17595.540030132,63656.3286382007
NONRES_InFP,Potential,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19850.2589596214,85718.9334023558,151593.151396143
NONRES_InFP,Potential,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17390.740030132,63451.5286382007
NONRES_InFP,Potential,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19645.4589596214,90742.2581680074,159622.291396143
NONRES_InFP,Potential,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,Potential,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,Potential,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,Potential,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_InFP,2040,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,9360.76421350591,43743.368963256,182289.908790254,331686.151294369,359957.662689198,386985.154222014,429533.888341401,462216.508635607,478751.053736092,557164.201436074,633568.08607494,761616.910844947,889931.881011797
NONRES_InFP,2040,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,650.783878339966,1769.07432347105,15198.1090410762,74068.5683445773,207411.230336209,407551.385200671,431298.830625709,462232.504795755,494490.952151949,516458.485207602,558541.432477626,620704.825240182,692605.739801268,840157.588507608,1017271.15753312
NONRES_InFP,2040,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,7002.73839243979,121949.596905439,251563.966038368,261412.109465034,288229.219260543,318208.976346327,360182.559554189,390897.644760245,448950.416226359,522603.229541553,621677.978176901,727237.031521121
NONRES_InFP,2040,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,29020.5124022296,148048.646538245,306344.489604631,331205.984623584,346365.939402515,371306.122271959,397376.644545313,446444.682459872,500962.917742085,578178.43986164,703171.030574901,866684.894083011
NONRES_InFP,2040,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,6797.93839243978,129399.380037464,255904.446777867,265289.231050128,293244.59855013,324385.90746921,361821.552378563,390146.699285373,451960.440056207,538816.040962223,637739.6419261,749143.417976566
NONRES_InFP,2040,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,28815.7124022296,154771.146754203,308403.461721281,331806.601811687,351470.929970398,379260.96188007,404531.606498091,450683.865791289,510168.597818539,591995.059504592,723899.755574901,898038.885360975
NONRES_InFP,2040,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179141.457664572,417587.816717616
NONRES_InFP,2040,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100599.314956111,392731.078862298,623074.842648024
